599,"(+)-Gallocatechin(26)"
600,"Hesperetin(26)"
601,"Naringenin(26)"
602,"Apigenin(26)(28)(29)"
603,"Luteolin(26)(28)(29)"
604,"Kaempferol(28)(29)(30)"
605,"Myricetin(26)(28)(29)(30)"
606,"Quercetin(26)(28)(29)(30)"
607,"Daidzein(31)(32)(33)"
608,"Genistein(31)(32)(33)"
609,"Glycitein(33)"
610,"Total isoflavones(31)(32)(33)"
611,"Proanthocyanidin monomers(34)"
612,"Proanthocyanidin dimers(34)"
613,"Proanthocyanidin trimers(34)"
614,"Proanthocyanidin 4-6mers(34)"
615,"Proanthocyanidin 7-10mers(34)"
616,"Proanthocyanidin polymers (>10mers)(34)"
617,"Cyanidin(6)"
618,"Petunidin(6)"
619,"Delphinidin (6)"
620,"Malvidin(6)"
621,"Pelargonidin(6)"
622,"Peonidin(6)"
623,"(+)-Catechin(6)"
624,"(-)-Epigallocatechin(6)"
625,"(-)-Epicatechin(6)"
626,"(-)-Epicatechin 3-gallate(6)"
627,"(-)-Epigallocatechin 3-gallate(6)"
628,"(+)-Gallocatechin(6)"
629,"Hesperetin(6)"
630,"Naringenin(6)"
631,"Cyanidin(10)(11)(12)"
632,"Petunidin(10)"
633,"Malvidin(10)"
634,"Peonidin(10)"
635,"(+)-Catechin(10)(11)(13)"
636,"(-)-Epigallocatechin(10)(13)"
637,"(-)-Epicatechin(10)(11)(13)"
638,"(-)-Epicatechin 3-gallate(10)(13)"
639,"(-)-Epigallocatechin 3-gallate(10)(13)"
640,"(+)-Gallocatechin(10)(13)"
641,"Hesperetin(10)"
642,"Naringenin(10)"
643,"Myricetin(10)"
644,"Quercetin(10)(11)"
645,"Proanthocyanidin monomers(15)(16)"
646,"Proanthocyanidin dimers(15)(16)"
647,"Luteolin(18)"
648,"Glycitein(19)"
649,"Hesperetin(9)(10)(11)(12)(13)(14)"
650,"Naringenin(9)(10)(11)(12)(13)(14)"
651,"Apigenin(11)(15)(16)"
652,"Luteolin(11)(15)(16)(17)"
653,"Kaempferol(11)(15)(16)(17)(18)"
654,"Myricetin(11)(15)(16)(17)(18)"
655,"Quercetin(9)(11)(15)(16)(17)(18)"
656,"Daidzein(19)(20)"
657,"Genistein(19)(20)"
658,"Total isoflavones(19)(20)"
659,"Eriodictyol(1)(2)(3)(4)(5)"
660,"Hesperetin(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)(15)"
661,"Naringenin(1)(2)(3)(4)(5)(6)(7)(8)(9)(10)(11)(12)(13)(14)(15)"
662,"Apigenin(2)(16)"
663,"Luteolin(16)"
664,"Kaempferol(16)"
665,"Myricetin(16)"
666,"Quercetin(1)(2)(3)(6)(16)"
667,"Cyanidin(9)"
668,"Eriodictyol(9)"
669,"Hesperetin(9)(10)(11)(12)(13)"
670,"Naringenin(9)(10)(11)(12)(13)"
671,"Quercetin(9)(10)"
672,"Daidzein(14)(15)(16)"
673,"Genistein(14)(15)(16)"
674,"Glycitein(16)"
675,"Total isoflavones(14)(15)(16)"
676,"Hesperetin(9)(10)(11)"
677,"Naringenin(9)(10)(11)"
678,"Hesperetin(8)(9)"
679,"Naringenin(8)(9)"
